ORDER_CREATED_AT,EVENT_DATE,ORDER_ID,PUBLISHER_NAME,EVENT_CLASSIFICATION,WIDGET_TYPE,DAYS_TO_ATTRIBUTION,CUSTOMER_TYPE,BILLABLE_AMOUNT,DISCOUNT_CODES,ORDER_COST,ORDER_EVENT_IP_ADDRESS,ORDER_EVENT_USER_AGENT,SHIPPING_ADDRESS_ZIP_CODE,LINE_ITEMS,ORDER_TAGS,ORDER_SOURCE_NAME,LANDING_SITE
2024-03-22T22:00:36Z,2024-03-16,5252322918460,Twillory,display,LEAD_GEN,6,new,20.00,SAVE15,83.84,47.189.192.250,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/123.0.6312.52 Mobile/15E148 Safari/604.1",85355,"[
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 4737685717052,
    ""platform_variant_id"": 32751262433340,
    ""price"": ""48.00"",
    ""product_name"": ""Personalized Baby Name Swaddle Blanket - Light Dusty Blue / Script Only"",
    ""quantity"": 1
  },
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 7218321883196,
    ""platform_variant_id"": 40866592587836,
    ""price"": ""36.00"",
    ""product_name"": ""Big Check Waffle Bamboo Newborn Baby Knot Gown & Hat Set | Denim"",
    ""quantity"": 1
  }
]",,web,/
2024-03-22T21:32:10Z,2024-03-18,5252289003580,Twillory,display,DISCOFEED,4,new,20.00,HELLOSNACK,126.07,172.59.222.134,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3.1 Mobile/15E148 Safari/604.1",28673,"[
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 3956480999447,
    ""platform_variant_id"": 32688458334268,
    ""price"": ""48.00"",
    ""product_name"": ""Frankie's Farm Party Personalized Baby Name Swaddle Blanket"",
    ""quantity"": 1
  },
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 3956482605079,
    ""platform_variant_id"": 29483732369431,
    ""price"": ""68.00"",
    ""product_name"": ""Frankie's Farm Party Personalized Toddler Blanket"",
    ""quantity"": 1
  },
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 4726919430204,
    ""platform_variant_id"": 32725006024764,
    ""price"": ""1.95"",
    ""product_name"": ""Package Protection - $1.95"",
    ""quantity"": 1
  },
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 7156520222780,
    ""platform_variant_id"": 40708356341820,
    ""price"": ""14.00"",
    ""product_name"": ""Glacier Silicone Snack Cup"",
    ""quantity"": 1
  }
]",,web,/collections/personalized-swaddles-blankets-1?gad_source=1&gclid=Cj0KCQjw2PSvBhDjARIsAKc2cgM4XALD6T63olQ8PlSqbi4-Tr3wcbfcCFHR8rZCVfF8y0cbdL7cZ8MaAmdvEALw_wcB&nb_adtype=&nb_ap=&nb_fii=&nb_kwd=customized baby blanket&nb_li_ms=&nb_lp_ms=&nb_mi=&nb_mt=b&nb_pc=&nb_pi=&nb_placement=&nb_ppi=&nb_si={sourceid}&nb_ti=kwd-298068813981&nbt=nb:adwords:g:18745640087:151448630148:631493124433
2024-03-22T21:21:30Z,2024-03-19,5252274749500,Tubby Todd Bath Co.,display,DISCOFEED,3,returning,10.00,,146.28,73.7.239.200,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3.1 Mobile/15E148 Safari/604.1",30189,"[
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 3937479622679,
    ""platform_variant_id"": 29416112422935,
    ""price"": ""38.00"",
    ""product_name"": ""Solid Light Dusty Blue Bamboo Knit Swaddle Blanket"",
    ""quantity"": 1
  },
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 3956967833623,
    ""platform_variant_id"": 29485210927127,
    ""price"": ""36.00"",
    ""product_name"": ""Dusty Blue Gingham Newborn Baby Knot Gown & Hat Set"",
    ""quantity"": 1
  },
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 7218141954108,
    ""platform_variant_id"": 40866265890876,
    ""price"": ""26.00"",
    ""product_name"": ""Personalized Newborn Leather Patch Beanie | All Colors* - Stone / Block"",
    ""quantity"": 1
  },
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 7109260836924,
    ""platform_variant_id"": 40584897593404,
    ""price"": ""38.00"",
    ""product_name"": ""Personalized Sweatshirt Bubble Romper | Solid - 0-3 months / Dusty Purple"",
    ""quantity"": 1
  }
]",,web,/products/dusty-blue-gingham-newborn-baby-knot-gown-hat-set?variant=29485210927127&nbt=nb:adwords:x:20090647594::&nb_adtype=pla&nb_kwd=&nb_ti=&nb_mi=17017091&nb_pc=online&nb_pi=shopify_US_3956967833623_29485210927127&nb_ppi=&nb_placement=&nb_si={sourceid}&nb_li_ms=&nb_lp_ms=&nb_fii=&nb_ap=&nb_mt=&gad_source=1&gclid=CjwKCAjwte-vBhBFEiwAQSv_xScCK9UiAEKQhEtjeHE0kRpRfSxgivtW7AMyHY4DteTQq68djzf_6xoCodsQAvD_BwE
2024-03-23T07:19:57Z,2024-03-17,5252812800060,Twillory,display,DISCOFEED,6,lapsed,20.00,,59.81,99.108.209.87,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3.1 Mobile/15E148 Safari/604.1",48307,"[
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 4726919430204,
    ""platform_variant_id"": 32725005860924,
    ""price"": ""0.98"",
    ""product_name"": ""Package Protection - $0.98"",
    ""quantity"": 1
  },
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 6586205700156,
    ""platform_variant_id"": 39378603966524,
    ""price"": ""48.00"",
    ""product_name"": ""Personalized Baby Name Swaddle Blanket | Dusty Hues - Light Rose on Pink / Block+Script"",
    ""quantity"": 1
  }
]",,web,/?utm_source=rakuten&utm_id=nb_platform&ranMID=48141&ranEAID=dquE8U2QoAw&ranSiteID=dquE8U2QoAw-lct98P_Lt3lyvnkRwjyIhA
2024-03-23T07:02:33Z,2024-03-23,5252778459196,Afloral,display,DISCOFEED,0,new,20.00,,85.59,104.28.85.108,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3.1 Mobile/15E148 Safari/604.1",90023-1211,"[
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 4726919430204,
    ""platform_variant_id"": 32725005860924,
    ""price"": ""0.98"",
    ""product_name"": ""Package Protection - $0.98"",
    ""quantity"": 1
  },
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 6883472310332,
    ""platform_variant_id"": 40068502356028,
    ""price"": ""22.00"",
    ""product_name"": ""Jade Personalized Knotted Hat - Block + Script"",
    ""quantity"": 1
  },
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 7165756735548,
    ""platform_variant_id"": 40733895262268,
    ""price"": ""48.00"",
    ""product_name"": ""Personalized Baby Name Swaddle Blanket | Dog Breeds - Neutral / Beagle"",
    ""quantity"": 1
  }
]",,web,/collections/personalized-swaddles/products/personalized-baby-name-swaddle-blanket-dog-breeds?variant=40733895262268&utm_source=rakuten&utm_id=nb_platform&ranMID=48141&ranEAID=qsfL1JANoVU&ranSiteID=qsfL1JANoVU-PQS5wkXa5igBunnSAkE6cg
2024-03-23T02:00:57Z,2024-03-17,5252537679932,Twillory,display,DISCOFEED,6,new,20.00,,53.58,45.18.161.90,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3.1 Mobile/15E148 Safari/604.1",37130,"[
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 4726919430204,
    ""platform_variant_id"": 32725005860924,
    ""price"": ""0.98"",
    ""product_name"": ""Package Protection - $0.98"",
    ""quantity"": 1
  },
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 7122024529980,
    ""platform_variant_id"": 40614462455868,
    ""price"": ""40.00"",
    ""product_name"": ""Teddy's Bears Crib Sheet"",
    ""quantity"": 1
  }
]",,web,/products/teddys-bears-crib-sheet?variant=40614462455868&epik=dj0yJnU9ZFN1LWNIXzFJczF5cnhXeUtuakpEWkp2dzVPWGZfN1MmcD0wJm49Tlc2ekFlcEd4V0ZQUXRWem53cXBEQSZ0PUFBQUFBR1dDQVo0&utm_source=rakuten&utm_id=nb_platform&ranMID=48141&ranEAID=qsfL1JANoVU&ranSiteID=qsfL1JANoVU-GV6IGgmTCa3rQiiualgtMw
2024-03-23T17:01:48Z,2024-03-23,5253382996028,Bodily,display,DISCOFEED,0,new,20.00,Custom discount,37.25,,,19808,"[
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 7138298396732,
    ""platform_variant_id"": 40662575906876,
    ""price"": ""38.00"",
    ""product_name"": ""Personalized Sweatshirt Bubble Romper | Moody Solids - 0-3 months / Storm"",
    ""quantity"": 1
  }
]",Text Order,29344169985,
2024-03-23T16:24:20Z,2024-03-19,5253331550268,Twillory,display,DISCOFEED,4,new,20.00,,114.48,47.26.157.6,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/21D61 [FBAN/FBIOS;FBDV/iPhone14,5;FBMD/iPhone;FBSN/iOS;FBSV/17.3.1;FBSS/3;FBID/phone;FBLC/en_US;FBOP/5]",49333,"[
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 7278685093948,
    ""platform_variant_id"": 41047963992124,
    ""price"": ""34.00"",
    ""product_name"": ""Boy's Swim Trunks | All Prints* - 12-18 months / Shark Bait"",
    ""quantity"": 1
  },
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 7241752707132,
    ""platform_variant_id"": 40936587132988,
    ""price"": ""46.00"",
    ""product_name"": ""Shark Bait Personalized Kids Beach Towel"",
    ""quantity"": 1
  },
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 7277818773564,
    ""platform_variant_id"": 41045621702716,
    ""price"": ""28.00"",
    ""product_name"": ""Long Sleeve Rash Guard Shirt | All Colors* - 18-24 months / Shark Blue"",
    ""quantity"": 1
  }
]",,web,/collections/cozy-camper-collection?utm_source=fb&utm_medium=Facebook_Mobile_Feed&utm_campaign=NC_All Products_CBO&utm_content=🏕️Print_CozyCamper_Pajama_VIDEOflatlay_20231101 - Copy 2&nbt=nb:fb:fb:6551815573485:6551821952885:6553602860885&nb_placement=Facebook_Mobile_Feed&fbclid=IwAR36AjyGJrkiyNuPJZZnPLV3_EKmacGbdJe3Cjn6Xg54cFy7Y198_c2idxQ_aem_AQolzRx9Q2zT1A9cCUaVHSrIzEAOqGVpFVK2N9rwAxTwFgai4cE7W3s9sYzSlCqhIcFcnmmQiH5Atkr1NsUxA6HT&campaign_id=6551821952885&ad_id=6553602860885&utm_id=6551815573485&utm_term=6551821952885
2024-03-23T16:29:35Z,2024-03-18,5253338660924,Twillory,display,LEAD_GEN,5,returning,10.00,33FR64PL,104.77,104.28.32.162,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3.1 Mobile/15E148 Safari/604.1",61115,"[
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 7139665870908,
    ""platform_variant_id"": 40665914376252,
    ""price"": ""18.00"",
    ""product_name"": ""Silicone Suction Plate - Dusty Rose"",
    ""quantity"": 1
  },
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 7139668492348,
    ""platform_variant_id"": 40665926991932,
    ""price"": ""12.00"",
    ""product_name"": ""Silicone Silverware Set - Dusty Rose | Mauve"",
    ""quantity"": 1
  },
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 7139667542076,
    ""platform_variant_id"": 40665921191996,
    ""price"": ""14.00"",
    ""product_name"": ""Silicone Snack Cups - Dusty Rose"",
    ""quantity"": 2
  },
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 7141648990268,
    ""platform_variant_id"": 40670237720636,
    ""price"": ""58.00"",
    ""product_name"": ""CuddleLane™ Luxe Blankets | Strawberry - Toddler Blanket (48\"" x 42\"")"",
    ""quantity"": 1
  }
]",,web,/
2024-03-23T01:42:52Z,2024-03-17,5252523786300,Twillory,display,DISCOFEED,6,new,20.00,SAVE15,80.69,162.33.59.246,"Mozilla/5.0 (iPad; CPU OS 17_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/21D61 [FBAN/FBIOS;FBAV/455.0.0.50.103;FBBV/575929547;FBDV/iPad11,3;FBMD/iPad;FBSN/iPadOS;FBSV/17.3.1;FBSS/2;FBID/tablet;FBLC/en_US;FBOP/5;FBRV/579620881]",43512,"[
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 4726919430204,
    ""platform_variant_id"": 32725005860924,
    ""price"": ""0.98"",
    ""product_name"": ""Package Protection - $0.98"",
    ""quantity"": 1
  },
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 7148165496892,
    ""platform_variant_id"": 40686750269500,
    ""price"": ""36.00"",
    ""product_name"": ""All Color Me Pajama™ Prints | Two Piece Set - 7/8 / Enchanted Unicorns"",
    ""quantity"": 1
  },
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 7126640951356,
    ""platform_variant_id"": 40628030242876,
    ""price"": ""36.00"",
    ""product_name"": ""Color Me Pajama™ Two Piece Set | Mermaid Magic - 5/6"",
    ""quantity"": 1
  },
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 7156618985532,
    ""platform_variant_id"": 40708513103932,
    ""price"": ""8.00"",
    ""product_name"": ""Fabric Markers"",
    ""quantity"": 2
  }
]",,web,/collections/newborn-essentials?utm_source=fb&utm_medium=Facebook_Mobile_Feed&utm_campaign=TOF_All Products_BidCap&utm_content=KG - Olive Leaf Knotgown Flat Lay - Copy 2&nbt=nb:fb:fb:6477423436885:6550009696285:6550009702485&nb_placement=Facebook_Mobile_Feed&fbclid=IwAR1N4S7hzHsRLJnH3FxYKwQ8RkNj43upZaVTd5E5DLCTDtQvzcOv7k3m1qs_aem_AS4EQw42CUXxRfuwaIJl_5HlAgZ4nYp6mpDnv8EOr-jsw4YH0_M77xz4R5yUx2HRjV2yk27lOmZx7JcEpXQfO8XN&campaign_id=6550009696285&ad_id=6550010584885
2024-03-23T01:41:34Z,2024-03-17,5252522475580,Twillory,display,LEAD_GEN,6,new,20.00,HELLO7QMWXKRM,38.47,68.52.179.162,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",53590,"[
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 4726919430204,
    ""platform_variant_id"": 32725005860924,
    ""price"": ""0.98"",
    ""product_name"": ""Package Protection - $0.98"",
    ""quantity"": 1
  },
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 7129653444668,
    ""platform_variant_id"": 40635780628540,
    ""price"": ""36.00"",
    ""product_name"": ""Buckaroo Cowgirl Convertible Zip Romper - 0-3 months"",
    ""quantity"": 1
  }
]",,web,/
2024-03-22T23:47:47Z,2024-03-16,5252420173884,Twillory,display,LEAD_GEN,6,new,20.00,SAMANTHA20,95.09,24.251.43.250,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3.1 Mobile/15E148 Safari/604.1",85255-1829,"[
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 6848991199292,
    ""platform_variant_id"": 39981154598972,
    ""price"": ""62.00"",
    ""product_name"": ""Custom Personalized Baby Name Swaddle Blanket | Graphic Pinks - Swaddle + Hat | Script Font / Rouge / Double Heart"",
    ""quantity"": 1
  },
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 1351588315159,
    ""platform_variant_id"": 32688459448380,
    ""price"": ""48.00"",
    ""product_name"": ""Franny's Farmhouse Personalized Baby Name Swaddle Blanket"",
    ""quantity"": 1
  }
]",,web,/collections/newborn-baby-swaddles/products/frannys-farmhouse-personalized-baby-name-swaddle-blanket
2024-03-23T12:51:06Z,2024-03-16,5253078777916,Tubby Todd Bath Co.,display,DISCOFEED,7,returning,10.00,CLBABE,65.61,97.70.26.97,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3.1 Mobile/15E148 Safari/604.1",48154,"[
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 7160995446844,
    ""platform_variant_id"": 40718941585468,
    ""price"": ""68.00"",
    ""product_name"": ""Star Explorer Personalized Kids Blanket | Navy"",
    ""quantity"": 1
  }
]",,web,/?nbt=nb:adwords:g:14249390527:126551892700:627761150156&nb_adtype=&nb_kwd=caden lane&nb_ti=kwd-336789752524&nb_mi=&nb_pc=&nb_pi=&nb_ppi=&nb_placement=&nb_si={sourceid}&nb_li_ms=&nb_lp_ms=&nb_fii=&nb_ap=&nb_mt=e&gad_source=1
2024-03-23T12:29:00Z,2024-03-20,5253055742012,Willow Pumps,click,LEAD_GEN,3,new,20.00,DISCOBABY20,82.96,73.178.118.216,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3.1 Mobile/15E148 Safari/604.1",08731,"[
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 7218134843452,
    ""platform_variant_id"": 40938384916540,
    ""price"": ""18.00"",
    ""product_name"": ""Personalized Leather Pacifier Clip | All Colors* - Taupe / Script"",
    ""quantity"": 1
  },
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 1583772598295,
    ""platform_variant_id"": 13291144052759,
    ""price"": ""36.00"",
    ""product_name"": ""Solid Blush Bamboo Baby Knot Gown & Hat"",
    ""quantity"": 1
  },
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 6586205700156,
    ""platform_variant_id"": 39385056477244,
    ""price"": ""48.00"",
    ""product_name"": ""Personalized Baby Name Swaddle Blanket | Dusty Hues - Peony Pink on Pure White / Block+Script"",
    ""quantity"": 1
  }
]",,web,/
2024-03-23T20:47:15Z,2024-03-19,5253682757692,Twillory,display,DISCOFEED,4,lapsed,20.00,SAVE15,88.30,97.129.134.112,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/21D61 Instagram 323.0.3.23.54 (iPhone14,3; iOS 17_3_1; en_US; en; scale=3.00; 1284x2778; 577210397)",29687,"[
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 4737685717052,
    ""platform_variant_id"": 32751262203964,
    ""price"": ""48.00"",
    ""product_name"": ""Personalized Baby Name Swaddle Blanket - Mauve / Block+Script"",
    ""quantity"": 1
  },
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 4544690061372,
    ""platform_variant_id"": 32163644637244,
    ""price"": ""14.00"",
    ""product_name"": ""Millie's Dusty Rose Garden Large Bow Headwrap"",
    ""quantity"": 1
  },
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 3956389347351,
    ""platform_variant_id"": 29483392925719,
    ""price"": ""36.00"",
    ""product_name"": ""Millie's Dusty Rose Garden Newborn Baby Knot Gown & Hat Set"",
    ""quantity"": 1
  }
]",,web,/collections/whats-new?fbclid=PAAaaqyRY8561EKwz2Ht3vIyQCQIdcvv_FIIuOfL-XWRKSMjoAspC6Cza2tdI_aem_AeRc1H1TlKubbGbSJ-8iruC6DS7AJl4UoAdrXWaVjC_mhYynww7x2F1XVJNFGNfgMjA
2024-03-23T12:40:35Z,2024-03-19,5253067702332,ByHeart,display,DISCOFEED,4,returning,10.00,,32.19,24.181.186.71,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/21E236 [FBAN/FBIOS;FBAV/455.0.0.50.103;FBBV/575929547;FBDV/iPhone15,3;FBMD/iPhone;FBSN/iOS;FBSV/17.4.1;FBSS/3;FBID/phone;FBLC/en_US;FBOP/5;FBRV/579620881]",12944-2831,"[
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 7218141954108,
    ""platform_variant_id"": 40938379214908,
    ""price"": ""26.00"",
    ""product_name"": ""Personalized Newborn Leather Patch Beanie | All Colors* - Dusty Blue / Script"",
    ""quantity"": 1
  }
]",,web,"/search?type=product,article,page,collection&options[prefix]=last&q=beanie*"
2024-03-25T17:07:00Z,2024-03-18,5256114831420,Tubby Todd Bath Co.,display,DISCOFEED,7,returning,10.00,THANKYOU10,32.43,2600:1007:b12f:4760:7835:6bde:f1e7:be21,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko)",49017,"[
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 7126019145788,
    ""platform_variant_id"": 40626584059964,
    ""price"": ""28.80"",
    ""product_name"": ""Penelope's Poppies Two Piece Pajama Set - 18-24 months"",
    ""quantity"": 1
  }
]",Using Rise store credit,web,/api/2023-07/graphql?fast_storefront_renderer=0
2024-03-24T04:49:44Z,2024-03-22,5254105923644,Twillory,display,LEAD_GEN,2,new,20.00,SAVE10,41.30,76.87.54.250,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3.1 Mobile/15E148 Safari/604.1",90007,"[
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 4726919430204,
    ""platform_variant_id"": 32725005860924,
    ""price"": ""0.98"",
    ""product_name"": ""Package Protection - $0.98"",
    ""quantity"": 1
  },
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 7124578861116,
    ""platform_variant_id"": 40622152876092,
    ""price"": ""36.00"",
    ""product_name"": ""Tee Time Zipper Footie - Newborn"",
    ""quantity"": 1
  }
]",,web,/collections/golf-themed-pjs-for-babies-and-kids?ad_id=6551823770285&campaign_id=6551821952885&fbclid=PAAabtY0bqbvO854HS3ZHPpZZl_m14SDhoY9mKnW82djL0IUjh_QGkCMoFpY8_aem_AZL1VRgjQsMsiGoahUG25wfrZ3nxiFLVDXPdCzEjD57jmyr6J3OLXyWJHYOsKgPkOqJtOR1dvgaPD6DZUmxoAN3Z&nb_placement=Instagram_Feed&nbt=nb:fb:ig:6551815573485:6551821952885:6551822904085&utm_campaign=NC_All Products_ABO&utm_content=⛳TeeTime_IMAGE_PAJAMASV5_20230610 - Copy 3&utm_id=6551815573485&utm_medium=Instagram_Feed&utm_source=ig&utm_term=6551821952885
2024-03-24T03:54:22Z,2024-03-21,5254059556924,Twillory,display,LEAD_GEN,3,lapsed,20.00,,46.94,98.165.80.104,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3.1 Mobile/15E148 Safari/604.1",85205,"[
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 3956967833623,
    ""platform_variant_id"": 29485210927127,
    ""price"": ""36.00"",
    ""product_name"": ""Dusty Blue Gingham Newborn Baby Knot Gown & Hat Set"",
    ""quantity"": 1
  }
]",,web,/collections/newborn-take-home-outfits?nbt=nb:adwords:x:20690107627::&nb_adtype=&nb_kwd=&nb_ti=&nb_mi=&nb_pc=&nb_pi=&nb_ppi=&nb_placement=&nb_si={sourceid}&nb_li_ms=&nb_lp_ms=&nb_fii=&nb_ap=&nb_mt=&gad_source=1&gclid=CjwKCAjw7-SvBhB6EiwAwYdCAQdPgzAApgnmFTnLHlplR6MQ0u9r_xOheb4RvOydSDnsBCDpRwAh3BoCA4UQAvD_BwE
2024-03-24T04:41:34Z,2024-03-22,5254099206204,Twillory,display,DISCOFEED,2,returning,10.00,LP4YQE6G26,40.14,50.236.138.77,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3.1 Mobile/15E148 Safari/604.1",30189,"[
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 4726919430204,
    ""platform_variant_id"": 32725005860924,
    ""price"": ""0.98"",
    ""product_name"": ""Package Protection - $0.98"",
    ""quantity"": 1
  },
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 7155019120700,
    ""platform_variant_id"": 40704604536892,
    ""price"": ""36.00"",
    ""product_name"": ""ABC Paw-ty Convertible Zip Romper* - 6-12 months"",
    ""quantity"": 1
  },
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 6856438874172,
    ""platform_variant_id"": 40002000912444,
    ""price"": ""36.00"",
    ""product_name"": ""Monster Mash Convertible Zip Romper - 6-12 months"",
    ""quantity"": 1
  }
]",,web,/
2024-03-24T04:07:27Z,2024-03-22,5254067486780,Twillory,display,DISCOFEED,2,returning,10.00,SAVE20,172.40,65.130.174.179,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",84009,"[
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 4726919430204,
    ""platform_variant_id"": 32725006286908,
    ""price"": ""3.15"",
    ""product_name"": ""Package Protection - $3.15"",
    ""quantity"": 1
  },
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 7218406719548,
    ""platform_variant_id"": 40866691743804,
    ""price"": ""36.00"",
    ""product_name"": ""Big Check Waffle Bamboo Zipper Footie | Sand - 3-6 months"",
    ""quantity"": 1
  },
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 6730717495356,
    ""platform_variant_id"": 39668302807100,
    ""price"": ""36.00"",
    ""product_name"": ""Prehistoric Pals Zipper Footie* - 3-6 months"",
    ""quantity"": 1
  },
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 7125983232060,
    ""platform_variant_id"": 40626428837948,
    ""price"": ""32.40"",
    ""product_name"": ""Game Day Convertible Zip Romper - 12-18 months"",
    ""quantity"": 1
  },
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 7121788796988,
    ""platform_variant_id"": 40613789335612,
    ""price"": ""28.80"",
    ""product_name"": ""Tropical Turtles Convertible Zip Romper - 0-3 months"",
    ""quantity"": 2
  },
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 7218267717692,
    ""platform_variant_id"": 40866530558012,
    ""price"": ""36.00"",
    ""product_name"": ""Big Check Waffle Bamboo Zipper Footie | Denim - 6-12 months"",
    ""quantity"": 1
  }
]",,web,/?nbt=nb:adwords:g:14249390527:126551892700:627761150156&nb_adtype=&nb_kwd=caden lane&nb_ti=kwd-336789752524&nb_mi=&nb_pc=&nb_pi=&nb_ppi=&nb_placement=&nb_si={sourceid}&nb_li_ms=&nb_lp_ms=&nb_fii=&nb_ap=&nb_mt=e&gad_source=1&gclid=Cj0KCQjw-_mvBhDwARIsAA-Q0Q6Kf1N9637FhjNYi7lU61cxFyV4-8TRHdARDJQWd6ZUf9QP9EKXgvwaArKcEALw_wcB
